district,state,lat,lon,forest_loss_sq_km
Kandhamal,Odisha,20.3319,84.4976,0.56
Kandhamal,Odisha,20.3271,84.1271,1.15
Kandhamal,Odisha,20.2679,83.9819,0.55
Kandhamal,Odisha,20.3105,84.1125,1.16
Kandhamal,Odisha,20.1773,84.1224,0.55
Kandhamal,Odisha,20.1762,84.1003,0.56
Kandhamal,Odisha,20.0702,84.1145,0.9
Kandhamal,Odisha,20.142,84.1805,0.91
Kandhamal,Odisha,20.1483,84.1399,0.62
Kandhamal,Odisha,20.1622,84.0924,0.77
Kandhamal,Odisha,20.1659,84.2349,1.03
Kandhamal,Odisha,20.0321,84.0687,0.5
Kandhamal,Odisha,20.1612,84.1625,0.65
Kandhamal,Odisha,20.2517,84.21,0.52
Kandhamal,Odisha,20.1095,84.081,0.59
Kandhamal,Odisha,20.1425,84.1354,1.09
Kandhamal,Odisha,20.1537,84.1279,0.67
Kandhamal,Odisha,20.1815,84.2104,1.11
Kandhamal,Odisha,20.1614,84.1461,0.87
Kandhamal,Odisha,20.1008,84.0812,0.54
Kandhamal,Odisha,19.9529,84.0794,0.69
Kandhamal,Odisha,20.1141,84.1123,0.64
Kandhamal,Odisha,20.1448,84.1357,0.65
Kandhamal,Odisha,20.4781,83.8853,0.94
Kandhamal,Odisha,20.3666,84.3522,0.57
Kandhamal,Odisha,20.1726,83.8897,0.65
Kandhamal,Odisha,20.15,84.1393,0.68
Kandhamal,Odisha,20.1506,84.129,0.44
Kandhamal,Odisha,20.3856,83.8553,0.47
Kandhamal,Odisha,20.27,84.3328,1.13
Kandhamal,Odisha,20.0963,84.1146,0.67
Kandhamal,Odisha,20.0507,84.0629,1.03
Kandhamal,Odisha,20.1942,84.1317,0.84
Kandhamal,Odisha,20.0611,84.2629,0.45
Kandhamal,Odisha,19.9781,84.1808,1.08
Kandhamal,Odisha,20.1326,84.1101,0.43
Kandhamal,Odisha,20.1919,84.1219,0.93
Kandhamal,Odisha,20.1566,84.1287,0.48
Kandhamal,Odisha,20.0912,84.2619,0.51
Kandhamal,Odisha,20.1452,84.1276,0.55
Kandhamal,Odisha,20.1777,84.4512,0.82
Kandhamal,Odisha,19.8758,84.2497,0.94
Kandhamal,Odisha,20.1559,84.1283,1.02
Kandhamal,Odisha,20.1786,84.1392,0.47
Kandhamal,Odisha,20.3222,84.1627,0.95
Kandhamal,Odisha,20.1121,84.0925,1.14
Kandhamal,Odisha,20.2624,84.0594,0.99
Kandhamal,Odisha,20.1516,84.1035,0.72
Kandhamal,Odisha,20.2147,83.9472,1.12
Kandhamal,Odisha,20.169,84.367,0.86
Kandhamal,Odisha,20.1379,84.0553,0.39
Kandhamal,Odisha,19.9627,84.0433,0.64
Kandhamal,Odisha,20.1552,84.1171,0.48
Kandhamal,Odisha,20.1893,84.2309,0.8
Kandhamal,Odisha,20.2439,84.0918,1.05
Kandhamal,Odisha,20.1706,84.2063,0.91
Kandhamal,Odisha,19.9768,84.1572,1.14
Kandhamal,Odisha,20.1503,84.1353,1.1
Kandhamal,Odisha,20.2024,84.2713,0.97
Kandhamal,Odisha,20.1039,84.2191,0.84
Kandhamal,Odisha,20.141,84.3202,0.44
Kandhamal,Odisha,20.1768,84.1716,0.53
Kandhamal,Odisha,19.8856,83.9981,0.47
Kandhamal,Odisha,20.1616,84.1225,0.84
Kandhamal,Odisha,20.2402,84.5532,0.58
Kandhamal,Odisha,20.1082,84.0896,0.4
Kandhamal,Odisha,20.395,83.969,0.98
Kandhamal,Odisha,20.1493,84.1849,0.83
Kandhamal,Odisha,20.2677,84.5294,0.95
Kandhamal,Odisha,20.1733,84.1206,0.73
Kandhamal,Odisha,20.6124,84.3846,0.84
Kandhamal,Odisha,20.0187,84.1099,1.14
Kandhamal,Odisha,20.1527,84.1409,0.51
Kandhamal,Odisha,20.1795,84.2664,1.08
Kandhamal,Odisha,20.1298,84.1863,1.13
Kandhamal,Odisha,20.1254,84.2842,0.53
Kandhamal,Odisha,20.171,84.1386,1.13
Kandhamal,Odisha,20.0946,84.2061,1.13
Kandhamal,Odisha,20.1611,84.0644,0.69
Kandhamal,Odisha,20.3462,83.9535,0.92
Kandhamal,Odisha,20.4182,83.9966,0.61
Kandhamal,Odisha,20.2055,84.0985,1.07
Kandhamal,Odisha,20.1496,84.1468,0.83
Kandhamal,Odisha,20.1473,84.1393,0.69
Kandhamal,Odisha,20.1947,83.9325,0.57
Kandhamal,Odisha,20.2993,84.1691,0.9
Kandhamal,Odisha,21.1024,83.9029,0.54
Kandhamal,Odisha,20.1353,84.1134,0.71
Kandhamal,Odisha,20.2916,83.7884,1.12
Kandhamal,Odisha,20.1437,84.1067,1.1
Kandhamal,Odisha,20.1532,84.1086,0.4
Kandhamal,Odisha,20.1779,84.3809,0.71
Kandhamal,Odisha,20.1901,84.141,0.48
Kandhamal,Odisha,20.3151,84.1015,0.4
Kandhamal,Odisha,20.3454,84.6377,0.71
Kandhamal,Odisha,20.1792,84.1065,0.4
Kandhamal,Odisha,20.1551,84.1223,0.85
Kandhamal,Odisha,20.1673,84.1261,0.77
Kandhamal,Odisha,20.1164,84.0882,0.98
Kandhamal,Odisha,20.1743,84.1197,0.62
Kandhamal,Odisha,20.1639,84.1129,0.67
Kandhamal,Odisha,20.1701,84.0785,1.09
Kandhamal,Odisha,20.2075,83.9843,0.92
Kandhamal,Odisha,20.28,84.5169,0.65
Kandhamal,Odisha,19.9162,83.9889,0.95
Kandhamal,Odisha,20.1349,83.9522,0.45
Kandhamal,Odisha,19.3891,84.5997,0.5
Kandhamal,Odisha,20.2705,84.0607,0.67
Kandhamal,Odisha,20.0009,84.2165,0.83
Kandhamal,Odisha,20.1471,84.1239,0.5
Kandhamal,Odisha,20.1644,84.0765,0.65
Kandhamal,Odisha,20.2291,84.1264,0.42
Kandhamal,Odisha,20.3053,83.9769,0.75
Kandhamal,Odisha,19.6551,84.025,0.53
Kandhamal,Odisha,20.1473,84.0128,1.01
Kandhamal,Odisha,20.0916,84.0322,0.93
Kandhamal,Odisha,20.1216,84.155,0.84
Kandhamal,Odisha,20.1537,84.2078,0.93
Kandhamal,Odisha,20.2441,84.1061,0.71
Kandhamal,Odisha,20.2117,84.089,1.05
Kandhamal,Odisha,20.2133,84.0585,0.99
Kandhamal,Odisha,20.3595,84.0241,1.04
Kandhamal,Odisha,20.2254,84.0969,0.57
Kandhamal,Odisha,20.134,84.1498,0.85
Kandhamal,Odisha,20.0758,84.0576,0.86
Kandhamal,Odisha,20.3341,84.2031,1.04
Kandhamal,Odisha,20.1434,84.1359,0.71
Kandhamal,Odisha,20.2352,84.0858,0.56
Kandhamal,Odisha,19.3853,84.1731,0.42
Kandhamal,Odisha,20.1671,84.1367,0.53
Kandhamal,Odisha,20.1116,84.1666,1.1
Kandhamal,Odisha,20.1443,84.2122,0.46
Kandhamal,Odisha,20.1334,84.1372,0.42
Kandhamal,Odisha,20.1523,84.1941,1.14
Kandhamal,Odisha,20.229,84.0637,0.98
Kandhamal,Odisha,20.1122,83.9928,0.78
Kandhamal,Odisha,20.3105,84.385,0.54
Kandhamal,Odisha,20.1448,84.1417,1.0
Kandhamal,Odisha,20.2081,84.1692,0.97
Kandhamal,Odisha,20.0803,84.0951,0.59
Kandhamal,Odisha,20.1632,84.1225,0.61
Kandhamal,Odisha,20.0774,84.0846,0.56
Kandhamal,Odisha,19.9478,83.954,0.64
Kandhamal,Odisha,20.0152,84.2074,0.39
Kandhamal,Odisha,20.4676,83.8778,1.02
Kandhamal,Odisha,20.1251,84.0574,0.74
Kandhamal,Odisha,20.147,84.0635,0.8
Kandhamal,Odisha,20.2726,84.0542,1.13
Kandhamal,Odisha,20.2665,83.9938,1.04
Kandhamal,Odisha,20.1234,84.1112,0.77
Kandhamal,Odisha,20.13,84.1283,0.94
Kandhamal,Odisha,20.1521,84.0939,0.95
Kandhamal,Odisha,20.1815,84.098,0.42
Kandhamal,Odisha,20.2535,84.1266,1.15
Kandhamal,Odisha,20.1514,84.1322,1.04
Kandhamal,Odisha,20.3463,84.0791,0.99
Kandhamal,Odisha,20.0473,84.0446,0.95
Kandhamal,Odisha,20.3664,84.0545,0.42
Kandhamal,Odisha,20.1562,84.121,0.99
Kandhamal,Odisha,20.177,84.118,0.58
Kandhamal,Odisha,20.3662,83.9785,0.97
Kandhamal,Odisha,20.1636,84.0941,0.59
Kandhamal,Odisha,20.1686,84.1309,1.11
Kandhamal,Odisha,19.9698,84.339,0.54
Kandhamal,Odisha,20.3489,84.1357,0.65
Kandhamal,Odisha,20.5347,84.1768,0.81
Kandhamal,Odisha,20.068,83.9302,0.93
Kandhamal,Odisha,20.1981,84.0999,0.88
Kandhamal,Odisha,20.1203,84.1666,0.61
Kandhamal,Odisha,20.1374,84.0377,0.39
Kandhamal,Odisha,20.1345,84.235,0.45
Kandhamal,Odisha,20.1802,83.9199,1.09
Kandhamal,Odisha,20.1405,84.1313,0.79
Kandhamal,Odisha,20.1276,83.9799,0.53
Kandhamal,Odisha,20.012,84.3398,1.16
Kandhamal,Odisha,20.1609,84.1766,0.99
Kandhamal,Odisha,20.183,84.1457,0.63
Kandhamal,Odisha,20.2023,84.1274,1.15
Kandhamal,Odisha,20.1532,84.1303,0.87
Kandhamal,Odisha,20.1876,84.1925,0.92
Kandhamal,Odisha,20.1657,84.1071,0.65
Kandhamal,Odisha,20.1684,84.1301,0.85
Kandhamal,Odisha,20.1848,83.8948,0.69
Kandhamal,Odisha,20.1966,84.1999,0.74
Kandhamal,Odisha,20.1821,84.1374,0.46
Kandhamal,Odisha,20.1994,83.7467,0.52
Kandhamal,Odisha,20.1324,84.3861,0.39
Kandhamal,Odisha,20.161,84.1592,0.71
Kandhamal,Odisha,20.1751,84.0547,0.51
Kandhamal,Odisha,20.15,84.1554,0.92
Kandhamal,Odisha,20.1717,83.8596,0.65
Kandhamal,Odisha,20.058,84.1923,0.99
Kandhamal,Odisha,20.163,84.0526,1.14
Kandhamal,Odisha,20.0497,84.1231,0.73
Kandhamal,Odisha,20.1131,84.2384,0.56
Kandhamal,Odisha,20.3877,84.2433,0.85
Kandhamal,Odisha,20.1719,84.121,0.5
Kandhamal,Odisha,20.1431,84.0657,0.4
Kandhamal,Odisha,20.1069,84.3939,0.44
Kandhamal,Odisha,19.9605,84.3122,0.59
Kandhamal,Odisha,20.1005,84.1265,0.69
Kandhamal,Odisha,20.1627,84.1295,0.43
Kandhamal,Odisha,20.1706,84.0891,0.69
Kandhamal,Odisha,20.1904,84.0248,1.07
Kandhamal,Odisha,20.1554,84.1537,0.98
Kandhamal,Odisha,20.1384,84.0978,0.9
Kandhamal,Odisha,20.293,83.9354,0.65
Kandhamal,Odisha,20.1288,84.1994,0.39
Kandhamal,Odisha,20.2987,83.9078,0.47
Kandhamal,Odisha,20.1149,84.1163,0.97
Kandhamal,Odisha,19.6199,84.4438,0.49
Kandhamal,Odisha,20.1526,84.1294,0.67
Kandhamal,Odisha,20.1026,84.2136,0.79
Kandhamal,Odisha,20.2764,84.0603,1.13
Kandhamal,Odisha,19.8211,84.4944,0.49
Kandhamal,Odisha,19.8701,84.2342,0.49
Kandhamal,Odisha,20.1753,84.12,0.4
Kandhamal,Odisha,20.2171,84.1121,0.4
Kandhamal,Odisha,20.1604,84.1298,0.59
Kandhamal,Odisha,20.2192,84.1912,0.4
Kandhamal,Odisha,20.5701,83.9742,0.83
Kandhamal,Odisha,20.1292,84.1271,0.68
Kandhamal,Odisha,20.2211,84.215,1.04
Kandhamal,Odisha,20.2018,84.0988,1.07
Kandhamal,Odisha,20.1338,84.2175,0.78
Kandhamal,Odisha,20.2246,83.9176,0.72
Kandhamal,Odisha,20.236,84.2497,0.56
Kandhamal,Odisha,20.2673,84.2865,0.87
Kandhamal,Odisha,20.2003,84.0993,0.44
Kandhamal,Odisha,19.6894,84.129,0.99
Kandhamal,Odisha,20.3972,84.2513,0.97
Kandhamal,Odisha,19.8684,84.282,0.82
Kandhamal,Odisha,20.1986,84.196,0.9
Keonjhar,Odisha,21.7098,85.6282,0.98
Keonjhar,Odisha,21.5904,85.587,0.76
Keonjhar,Odisha,21.5995,85.5649,0.63
Keonjhar,Odisha,21.7716,85.4842,0.47
Keonjhar,Odisha,21.6185,85.5973,0.61
Keonjhar,Odisha,21.614,85.592,1.07
Keonjhar,Odisha,21.5285,85.5731,1.05
Keonjhar,Odisha,21.5554,85.7347,0.81
Keonjhar,Odisha,21.654,85.6074,0.42
Keonjhar,Odisha,21.5583,85.7552,0.77
Keonjhar,Odisha,21.6659,85.4398,0.64
Keonjhar,Odisha,21.6564,85.6056,0.77
Keonjhar,Odisha,21.4666,85.6109,0.96
Keonjhar,Odisha,21.6238,85.7697,1.01
Keonjhar,Odisha,21.508,85.5476,0.57
Keonjhar,Odisha,21.7506,85.5956,0.85
Keonjhar,Odisha,21.6178,85.4012,0.77
Keonjhar,Odisha,21.544,85.3022,0.42
Keonjhar,Odisha,21.6447,85.7911,0.64
Keonjhar,Odisha,21.7079,85.7192,0.47
Keonjhar,Odisha,21.6316,85.579,0.92
Keonjhar,Odisha,21.6552,85.673,0.45
Keonjhar,Odisha,21.6732,85.5301,0.59
Keonjhar,Odisha,21.5723,85.6203,0.58
Keonjhar,Odisha,21.3622,85.8212,0.64
Keonjhar,Odisha,21.5004,85.6111,0.59
Keonjhar,Odisha,21.8158,85.6813,0.38
Keonjhar,Odisha,21.8784,85.8636,0.44
Keonjhar,Odisha,21.6037,85.668,0.68
Keonjhar,Odisha,21.6907,85.3877,0.69
Keonjhar,Odisha,21.6319,85.6341,0.5
Keonjhar,Odisha,21.6347,85.5832,0.84
Keonjhar,Odisha,21.2329,85.5133,0.88
Keonjhar,Odisha,21.6885,85.5785,0.87
Keonjhar,Odisha,21.7186,85.8652,0.63
Keonjhar,Odisha,21.5298,85.5733,0.39
Keonjhar,Odisha,21.6923,85.3501,0.54
Keonjhar,Odisha,21.5225,85.6327,0.5
Keonjhar,Odisha,21.6364,85.537,0.96
Keonjhar,Odisha,21.8489,85.5976,0.59
Keonjhar,Odisha,21.3056,86.0862,0.76
Keonjhar,Odisha,21.5255,85.5818,0.63
Keonjhar,Odisha,21.6541,85.6037,0.75
Keonjhar,Odisha,21.7979,85.6114,0.42
Keonjhar,Odisha,21.438,85.6758,0.67
Keonjhar,Odisha,21.6076,85.5812,0.62
Keonjhar,Odisha,21.5206,85.1013,0.68
Keonjhar,Odisha,21.6009,85.4822,1.03
Keonjhar,Odisha,21.6785,85.446,0.67
Keonjhar,Odisha,21.6372,85.5799,0.74
Keonjhar,Odisha,21.5449,85.4495,0.58
Keonjhar,Odisha,21.7067,85.6745,1.12
Keonjhar,Odisha,21.4826,85.4108,1.03
Keonjhar,Odisha,21.4533,85.2851,0.48
Keonjhar,Odisha,21.4858,85.6833,0.99
Keonjhar,Odisha,21.6536,85.8285,1.04
Keonjhar,Odisha,21.7656,85.5445,1.1
Keonjhar,Odisha,21.9778,85.6368,0.94
Keonjhar,Odisha,21.5877,85.5362,0.83
Keonjhar,Odisha,21.7214,85.6279,0.7
Keonjhar,Odisha,21.5983,85.6057,0.69
Keonjhar,Odisha,21.5855,85.6048,0.83
Keonjhar,Odisha,21.497,85.9565,1.08
Keonjhar,Odisha,21.6373,85.7384,0.87
Keonjhar,Odisha,21.7205,85.3281,0.97
Keonjhar,Odisha,21.7387,85.5595,1.08
Keonjhar,Odisha,21.6429,85.6116,0.73
Keonjhar,Odisha,21.6872,85.6376,0.57
Keonjhar,Odisha,21.4095,85.3939,0.48
Keonjhar,Odisha,21.3483,85.6786,0.93
Keonjhar,Odisha,21.6236,85.5437,0.55
Keonjhar,Odisha,21.6843,85.8355,0.6
Keonjhar,Odisha,21.243,85.4049,0.61
Keonjhar,Odisha,21.5239,85.3275,0.95
Keonjhar,Odisha,21.6618,85.6064,0.51
Keonjhar,Odisha,21.6513,85.8487,0.52
Keonjhar,Odisha,21.626,85.5652,0.42
Keonjhar,Odisha,21.3543,85.6097,0.59
Keonjhar,Odisha,21.6264,85.5897,0.42
Keonjhar,Odisha,21.2655,85.9378,0.99
Keonjhar,Odisha,21.4707,85.6352,0.78
Keonjhar,Odisha,21.5557,85.541,0.64
Keonjhar,Odisha,21.7459,85.4389,0.75
Keonjhar,Odisha,21.5858,85.6659,0.75
Keonjhar,Odisha,21.6201,85.6643,1.11
Keonjhar,Odisha,21.6213,85.6263,0.41
Keonjhar,Odisha,21.5853,85.5966,1.12
Keonjhar,Odisha,21.6271,85.5833,0.8
Keonjhar,Odisha,21.6094,85.6121,0.61
Keonjhar,Odisha,21.36,85.5827,0.98
Keonjhar,Odisha,21.6607,85.6974,0.99
Keonjhar,Odisha,21.8474,85.5804,0.6
Keonjhar,Odisha,21.6353,85.6012,0.81
Keonjhar,Odisha,21.6273,85.6693,0.5
Keonjhar,Odisha,21.5078,85.3732,0.98
Keonjhar,Odisha,21.6936,85.6644,1.01
Keonjhar,Odisha,21.6465,85.5593,0.92
Keonjhar,Odisha,21.6163,85.5305,0.91
Keonjhar,Odisha,21.6137,85.707,0.98
Keonjhar,Odisha,21.5687,85.5328,0.71
Keonjhar,Odisha,21.5218,85.5523,0.56
Keonjhar,Odisha,21.8303,85.5319,0.58
Keonjhar,Odisha,21.8702,84.833,0.86
Keonjhar,Odisha,21.9543,85.8011,0.98
Keonjhar,Odisha,21.6302,85.5805,0.83
Keonjhar,Odisha,21.6315,85.578,0.87
Keonjhar,Odisha,21.63,85.2724,0.4
Keonjhar,Odisha,21.6272,85.5907,0.51
Keonjhar,Odisha,21.7248,85.6901,0.74
Keonjhar,Odisha,21.7024,85.3511,0.5
Keonjhar,Odisha,21.6314,85.6574,0.85
Keonjhar,Odisha,21.643,85.731,0.66
Keonjhar,Odisha,21.9848,85.8066,0.47
Keonjhar,Odisha,21.6294,85.5952,0.6
Keonjhar,Odisha,21.6299,85.5782,0.42
Keonjhar,Odisha,21.6291,85.6694,1.03
Keonjhar,Odisha,21.3887,85.6914,0.45
Keonjhar,Odisha,21.3946,85.5322,0.59
Keonjhar,Odisha,21.4304,85.4605,0.69
Keonjhar,Odisha,21.6114,85.6955,0.64
Keonjhar,Odisha,21.563,85.7142,0.95
Keonjhar,Odisha,21.6433,85.5169,0.9
Keonjhar,Odisha,21.6316,85.5524,0.62
Keonjhar,Odisha,21.6003,85.6168,0.52
Keonjhar,Odisha,21.3722,85.5751,0.54
Keonjhar,Odisha,21.6108,85.5801,0.79
Keonjhar,Odisha,21.6046,85.447,0.67
Keonjhar,Odisha,21.5724,85.6133,0.51
Keonjhar,Odisha,21.7576,85.7002,0.46
Keonjhar,Odisha,21.6455,85.8279,0.44
Keonjhar,Odisha,21.6255,85.5713,1.04
Keonjhar,Odisha,21.6139,85.6292,0.48
Keonjhar,Odisha,21.4783,85.5207,0.53
Keonjhar,Odisha,21.6131,85.6305,0.66
Keonjhar,Odisha,21.8076,85.7473,0.82
Keonjhar,Odisha,21.7373,85.424,0.56
Keonjhar,Odisha,21.7025,85.6018,1.07
Keonjhar,Odisha,21.8197,85.6183,0.39
Keonjhar,Odisha,21.6205,85.4064,0.85
Keonjhar,Odisha,21.4862,85.4899,0.94
Keonjhar,Odisha,21.6564,85.3851,0.94
Keonjhar,Odisha,21.5914,85.5396,0.49
Keonjhar,Odisha,21.6309,85.5986,1.03
Keonjhar,Odisha,22.1224,85.7596,0.76
Keonjhar,Odisha,21.8146,85.4752,0.53
Keonjhar,Odisha,21.5195,85.1616,0.44
Keonjhar,Odisha,21.5966,86.0777,0.45
Keonjhar,Odisha,21.5757,85.5854,0.6
Keonjhar,Odisha,21.4756,85.4806,1.06
Keonjhar,Odisha,21.6013,85.5698,0.9
Keonjhar,Odisha,21.6113,85.5583,1.04
Keonjhar,Odisha,21.6413,85.4692,1.03
Keonjhar,Odisha,21.5934,85.5762,1.08
Keonjhar,Odisha,21.6242,85.6489,0.83
Keonjhar,Odisha,21.6015,85.5689,1.11
Keonjhar,Odisha,21.6848,85.6638,0.78
Keonjhar,Odisha,21.5737,85.5427,0.39
Keonjhar,Odisha,21.3505,85.8661,0.5
Keonjhar,Odisha,21.8531,85.4399,0.71
Keonjhar,Odisha,21.6883,85.5804,0.99
Keonjhar,Odisha,21.581,85.5802,0.5
Keonjhar,Odisha,21.7964,85.7028,1.11
Keonjhar,Odisha,21.614,85.6264,0.86
Keonjhar,Odisha,21.6102,85.6078,0.8
Keonjhar,Odisha,21.6389,85.6027,1.06
Keonjhar,Odisha,21.6696,85.6101,1.08
Keonjhar,Odisha,21.5146,85.7178,0.82
Keonjhar,Odisha,21.5258,85.6984,0.47
Keonjhar,Odisha,21.5886,85.4981,0.71
Keonjhar,Odisha,21.5823,85.4254,0.39
Keonjhar,Odisha,21.7439,85.4897,0.71
Keonjhar,Odisha,21.5621,85.5419,0.69
Keonjhar,Odisha,21.6379,85.5661,0.88
Keonjhar,Odisha,21.5416,85.5347,0.63
Keonjhar,Odisha,21.6089,85.6683,0.45
Keonjhar,Odisha,21.7689,85.6019,0.75
Keonjhar,Odisha,21.6108,85.6245,0.95
Keonjhar,Odisha,21.6396,85.5894,0.98
Keonjhar,Odisha,21.5993,85.7118,0.67
Keonjhar,Odisha,21.5954,85.4176,0.82
Keonjhar,Odisha,21.8469,85.4655,0.54
Keonjhar,Odisha,21.6004,85.742,0.99
Keonjhar,Odisha,21.7091,85.6383,0.61
Keonjhar,Odisha,21.5734,85.559,0.44
Keonjhar,Odisha,21.6714,85.5358,0.81
Keonjhar,Odisha,21.7015,85.6531,0.92
Keonjhar,Odisha,21.9691,85.7761,0.84
Keonjhar,Odisha,21.6017,85.5759,0.66
Keonjhar,Odisha,21.7099,85.6209,0.92
Keonjhar,Odisha,21.357,85.8557,0.96
Keonjhar,Odisha,21.6631,85.4561,0.89
Keonjhar,Odisha,21.6768,85.6094,0.57
Keonjhar,Odisha,21.6586,85.6225,0.58
Keonjhar,Odisha,21.6579,85.6444,0.73
Keonjhar,Odisha,21.2349,85.0859,0.89
Keonjhar,Odisha,21.6325,86.0962,0.99
Keonjhar,Odisha,21.6492,85.8143,0.55
Keonjhar,Odisha,21.7751,86.0068,0.89
Keonjhar,Odisha,21.5223,85.561,0.95
Keonjhar,Odisha,21.3659,85.5838,0.99
Keonjhar,Odisha,21.6292,85.5848,1.1
Keonjhar,Odisha,21.5985,85.6458,0.55
Keonjhar,Odisha,21.5602,85.6775,0.4
Keonjhar,Odisha,21.7392,85.5407,0.53
Keonjhar,Odisha,21.013,85.7784,0.95
Keonjhar,Odisha,21.621,85.5774,1.11
Keonjhar,Odisha,22.3136,86.4992,0.81
Keonjhar,Odisha,21.6763,85.6011,1.07
Keonjhar,Odisha,21.58,85.5529,0.64
Keonjhar,Odisha,21.4917,85.4755,0.44
Keonjhar,Odisha,21.7572,85.472,0.8
Keonjhar,Odisha,21.6967,85.6621,0.59
Keonjhar,Odisha,21.5908,85.5163,0.68
Keonjhar,Odisha,21.456,85.397,0.47
Keonjhar,Odisha,21.5231,85.4986,0.5
Keonjhar,Odisha,21.5712,85.5939,0.53
Keonjhar,Odisha,21.645,85.5478,0.6
Keonjhar,Odisha,21.9162,85.6948,1.1
Keonjhar,Odisha,21.5443,85.5955,0.98
Keonjhar,Odisha,21.6442,85.5395,0.73
Keonjhar,Odisha,21.3478,85.6159,0.43
Keonjhar,Odisha,21.4967,85.5803,0.94
Keonjhar,Odisha,21.5441,85.7785,0.45
Keonjhar,Odisha,21.4035,85.3936,0.49
Keonjhar,Odisha,21.5934,85.5422,0.71
Keonjhar,Odisha,21.7296,85.7355,0.68
Keonjhar,Odisha,21.8702,85.4719,0.86
Keonjhar,Odisha,21.5805,85.4591,0.78
Keonjhar,Odisha,21.6914,85.5649,0.54
Keonjhar,Odisha,21.5329,85.746,0.72
Keonjhar,Odisha,21.2596,85.6474,0.93
Keonjhar,Odisha,21.381,85.5238,0.46
Keonjhar,Odisha,21.6522,85.4925,1.06
Keonjhar,Odisha,21.3523,85.9899,0.53
Keonjhar,Odisha,21.513,85.5522,0.67
Keonjhar,Odisha,21.6164,85.5782,0.82
Keonjhar,Odisha,21.701,85.5544,0.67
Keonjhar,Odisha,21.5791,85.6204,0.98
Keonjhar,Odisha,21.4508,85.3065,0.67
Keonjhar,Odisha,21.6312,85.5786,1.05
Keonjhar,Odisha,21.7221,85.5209,0.62
Keonjhar,Odisha,21.7381,85.3861,0.65
Keonjhar,Odisha,21.6518,85.6017,0.88
Keonjhar,Odisha,21.5994,85.5831,0.94
Keonjhar,Odisha,21.4598,85.5375,0.39
Keonjhar,Odisha,21.5439,85.5168,0.56
Keonjhar,Odisha,21.6302,85.5865,0.64
Keonjhar,Odisha,21.5337,85.4886,0.76
Keonjhar,Odisha,21.6283,85.587,0.67
Keonjhar,Odisha,21.7139,85.4951,0.81
Keonjhar,Odisha,21.8483,85.5931,0.59
Keonjhar,Odisha,21.6473,85.5466,1.08
Keonjhar,Odisha,21.5829,85.536,0.88
Keonjhar,Odisha,21.4996,85.7211,0.77
Keonjhar,Odisha,21.6818,85.6096,0.72
Keonjhar,Odisha,21.6213,85.5722,1.06
Keonjhar,Odisha,21.8243,85.8643,0.99
Keonjhar,Odisha,21.6776,85.5821,0.56
Keonjhar,Odisha,21.8099,85.5983,0.42
Keonjhar,Odisha,21.5391,85.498,0.84
Keonjhar,Odisha,21.7382,85.6752,0.52
Keonjhar,Odisha,21.6577,85.6075,0.68
Keonjhar,Odisha,21.6469,85.5815,0.97
Keonjhar,Odisha,21.6103,85.4683,0.66
Keonjhar,Odisha,21.567,85.4736,0.65
Keonjhar,Odisha,21.597,85.6261,1.08
Keonjhar,Odisha,21.4456,85.6195,0.72
Keonjhar,Odisha,21.7903,85.5496,0.73
Keonjhar,Odisha,21.6093,85.787,0.44
Keonjhar,Odisha,21.6309,85.59,0.83
Keonjhar,Odisha,21.6344,85.5849,0.61
Keonjhar,Odisha,21.8327,85.7145,0.58
Keonjhar,Odisha,21.7267,85.5589,0.38
Keonjhar,Odisha,21.6265,85.5871,1.1
Keonjhar,Odisha,21.6766,85.5717,0.63
Keonjhar,Odisha,21.6547,85.7294,0.75
Keonjhar,Odisha,21.812,85.5287,0.64
Keonjhar,Odisha,21.5748,85.6056,0.63
Keonjhar,Odisha,21.8365,85.4259,0.58
Keonjhar,Odisha,21.875,85.551,0.79
Keonjhar,Odisha,21.6965,85.6599,0.66
Keonjhar,Odisha,21.6452,85.5731,0.54
Keonjhar,Odisha,21.6067,85.8412,0.8
Keonjhar,Odisha,21.6302,85.5837,0.9
Keonjhar,Odisha,21.6756,85.5977,0.43
Keonjhar,Odisha,21.7203,85.7153,0.97
Keonjhar,Odisha,21.7115,85.6515,0.63
Keonjhar,Odisha,21.6368,85.387,0.68
Keonjhar,Odisha,21.6158,85.5646,0.46
Keonjhar,Odisha,21.6459,85.6958,0.77
Keonjhar,Odisha,21.6665,85.5225,0.57
Keonjhar,Odisha,21.5932,85.55,1.0
Keonjhar,Odisha,21.8634,85.4708,0.68
Keonjhar,Odisha,21.7374,85.8035,0.73
Keonjhar,Odisha,21.682,85.6178,0.59
Keonjhar,Odisha,21.6473,85.5713,0.39
Keonjhar,Odisha,21.6489,85.6145,1.03
Keonjhar,Odisha,21.6109,85.6022,0.48
Keonjhar,Odisha,21.7413,85.4973,0.84
Keonjhar,Odisha,21.7354,85.6684,0.61
Keonjhar,Odisha,21.6012,85.6019,1.04
Keonjhar,Odisha,21.7632,85.6693,1.05
Keonjhar,Odisha,21.6202,85.5669,0.45
Keonjhar,Odisha,21.4179,85.305,0.66
Keonjhar,Odisha,21.6188,85.5877,0.94
Keonjhar,Odisha,21.703,85.5803,0.91
Keonjhar,Odisha,21.6215,85.8657,0.97
Keonjhar,Odisha,21.8213,85.5974,0.72
