lat,lon,forest_loss_sq_km,region
20.0599,81.5022,46.48,central
20.1223,78.8966,49.63,central
23.1979,80.9213,60.0,central
23.9314,82.1858,12.27,central
23.368,81.1962,28.37,central
22.3476,79.6549,51.54,central
22.2541,81.704,19.31,central
20.3633,79.0233,30.88,central
18.6956,80.3861,21.68,central
20.9574,83.3562,5.0,central
23.0253,78.617,60.0,central
22.9316,81.5223,12.69,central
20.1188,82.4815,32.14,central
20.2464,82.9189,60.0,central
18.8394,80.3288,31.17,central
23.011,82.9012,25.4,central
19.2243,78.0786,37.91,central
18.7864,82.2177,14.76,central
18.3376,82.397,7.51,central
20.0867,78.6271,33.97,central
20.2088,83.1555,53.75,central
18.6994,83.5438,13.62,central
21.6435,80.9745,31.87,central
23.7132,78.4859,48.29,central
19.1757,78.4283,9.75,central
18.9554,80.6086,9.74,central
18.7054,82.4652,7.61,central
20.1565,78.885,27.23,central
22.5787,81.7091,7.82,central
22.7683,79.697,25.29,central
18.0834,78.3711,15.09,central
21.6327,81.7609,10.32,central
19.8839,79.4554,37.18,central
19.6389,78.5338,12.43,central
22.5481,81.5087,43.55,central
20.6284,78.1539,11.04,central
23.9082,79.3246,37.56,central
22.8563,81.4179,26.32,central
21.6112,80.196,53.9,central
20.4897,82.4867,18.62,central
23.7684,82.7363,5.0,central
20.7234,82.0801,37.79,central
23.7641,78.6814,26.7,central
19.9019,82.1281,27.68,central
18.4954,81.2686,23.86,central
19.3836,80.5474,58.0,central
18.8207,83.4608,6.9,central
23.1341,81.0756,17.75,central
21.0336,81.9323,15.85,central
18.1996,82.7696,5.0,central
22.0419,82.6261,5.0,central
20.2244,83.064,15.41,central
20.0604,80.9227,21.4,central
18.1434,78.9915,39.72,central
18.2348,83.1661,6.13,central
18.7005,78.1308,36.19,central
20.9731,83.6879,10.44,central
18.959,81.4843,53.99,central
20.2802,83.9657,5.0,central
23.5688,80.1091,37.68,central
21.3846,80.1219,30.75,central
20.0335,81.698,29.66,central
20.8784,81.5678,60.0,central
20.1578,82.7899,60.0,central
18.5178,79.6333,60.0,central
19.1415,79.8152,15.53,central
22.2275,80.9363,25.66,central
22.4594,81.0329,39.92,central
23.8337,78.7537,58.43,central
20.2365,82.3991,27.75,central
20.5196,78.0986,60.0,central
18.1741,81.578,60.0,central
23.7246,81.1824,17.21,central
22.3831,78.5188,17.07,central
23.1934,82.8554,60.0,central
21.6521,83.6435,6.18,central
19.6378,79.3349,12.92,central
19.2971,80.3581,20.59,central
20.5891,82.4659,60.0,central
23.5551,80.7866,5.0,central
19.4711,83.0308,31.71,central
21.6362,79.5813,44.79,central
22.4826,82.9281,32.62,central
23.2638,78.5132,16.93,central
22.2965,78.7424,39.98,central
21.9901,81.0761,37.14,central
22.2016,79.0682,27.67,central
20.1131,80.5987,22.31,central
19.6601,82.0294,27.06,central
23.291,78.8541,60.0,central
23.9926,83.1873,6.03,central
22.9942,83.0169,34.93,central
20.1058,80.3565,13.16,central
22.4461,83.1512,52.56,central
18.6052,81.0147,20.12,central
18.1855,78.9448,22.48,central
22.5502,82.4486,19.38,central
18.0955,81.3017,17.47,central
20.1706,78.3696,11.21,central
20.8097,78.7648,6.76,central
20.136,82.7601,14.86,central
18.3879,81.1295,60.0,central
19.1401,79.5918,57.79,central
19.9335,78.1168,36.4,central
18.1635,78.7678,14.58,central
19.0962,81.5985,60.0,central
21.8299,81.7776,47.87,central
21.5996,82.5225,40.46,central
18.3222,83.5624,10.81,central
19.1373,83.5963,13.28,central
20.4213,81.2416,14.54,central
21.806,83.4609,35.84,central
18.6746,82.4886,19.38,central
23.2417,81.7471,49.18,central
22.2643,81.4843,33.81,central
23.2401,82.0579,59.11,central
22.368,78.1381,18.58,central
19.2506,79.1415,25.49,central
19.9298,79.0992,22.61,central
18.2769,78.1511,60.0,central
19.898,79.8645,10.48,central
21.0616,80.863,27.59,central
23.0407,81.6475,49.23,central
20.9186,82.3239,5.0,central
20.6475,78.5982,35.58,central
21.4258,80.9479,18.42,central
22.4628,79.7517,12.94,central
19.1591,80.4346,44.37,central
20.6611,83.7749,16.08,central
19.4415,80.2196,8.21,central
19.8685,83.1522,13.92,central
21.4918,82.0133,5.0,central
18.9524,80.1694,18.72,central
21.3849,80.5294,30.32,central
19.7445,80.0035,27.91,central
19.4624,81.1892,11.13,central
22.2962,82.9,21.03,central
22.6842,81.7263,21.25,central
23.623,81.6314,31.36,central
20.4077,82.6057,7.06,central
21.7099,82.2402,15.07,central
22.4035,78.4378,33.48,central
22.034,82.1469,13.91,central
23.9056,79.332,50.06,central
18.2831,83.2097,36.12,central
20.1434,83.1937,60.0,central
18.7415,83.399,12.29,central
23.2545,82.0885,43.56,central
20.7089,82.8525,60.0,central
18.0095,78.2406,19.01,central
21.5504,79.2315,23.85,central
20.4737,81.2419,28.09,central
18.4838,80.8013,35.84,central
19.0368,83.8268,27.03,central
22.3444,79.0087,20.17,central
19.7022,83.9189,5.0,central
21.3278,83.3804,45.03,central
20.1193,78.1661,16.85,central
22.8456,80.5155,6.79,central
20.6243,80.8218,32.36,central
18.3646,81.2898,58.78,central
22.5376,79.0606,32.25,central
18.7504,80.3588,36.21,central
19.3792,82.9379,5.61,central
21.0572,80.5594,21.72,central
18.6434,83.8647,30.35,central
23.9808,83.9593,60.0,central
20.7342,78.8015,38.57,central
22.3574,79.5986,15.45,central
22.1123,80.6041,54.47,central
22.7449,80.4491,18.75,central
21.2651,81.5871,29.53,central
20.5931,83.7722,60.0,central
19.4585,82.3515,28.69,central
19.6517,82.8961,7.58,central
23.308,80.0051,54.9,central
22.029,78.9035,30.69,central
21.5665,78.828,60.0,central
23.0499,79.6708,16.05,central
19.1796,83.1932,25.28,central
20.0829,80.1635,10.75,central
18.9672,79.6582,28.33,central
20.1676,80.6913,19.16,central
19.7788,80.1741,57.6,central
22.441,83.1162,9.42,central
22.7929,82.6659,60.0,central
18.7386,79.5408,54.34,central
22.7187,78.3901,22.83,central
19.3781,82.0182,60.0,central
18.73,82.775,36.37,central
23.8837,80.4177,41.53,central
21.5192,80.1518,18.4,central
18.5854,82.581,60.0,central
22.8312,82.1481,15.49,central
22.4149,78.7422,47.91,central
21.9639,80.0729,18.26,central
21.6099,81.6865,18.6,central
20.9985,79.9117,12.05,central
23.0126,80.8481,39.23,central
21.0432,82.5203,22.0,central
21.0031,78.6885,44.56,central
22.727,83.7013,13.27,central
20.4151,83.9947,10.2,central
23.0134,83.3978,18.15,central
21.3216,82.9972,29.61,central
19.9439,78.3007,27.31,central
20.345,78.9773,15.8,central
20.782,78.0104,8.72,central
19.0974,82.5505,53.67,central
22.0493,79.9969,60.0,central
18.8024,80.2841,22.83,central
23.5614,82.4285,17.63,central
22.5497,81.4103,30.23,central
23.7264,81.1813,17.64,central
18.7406,79.0071,23.43,central
23.1065,83.729,39.22,central
22.3634,80.3446,13.51,central
23.2566,82.7038,27.13,central
18.8238,83.863,13.7,central
18.656,80.3128,40.42,central
19.7283,81.0362,12.63,central
20.6113,79.9265,11.71,central
21.4962,78.0652,36.81,central
19.5139,83.4154,22.2,central
18.0768,82.8032,48.49,central
23.3196,80.6507,56.29,central
19.6567,80.0605,13.61,central
19.966,81.5813,5.0,central
22.0835,83.8682,60.0,central
18.1213,81.9021,10.3,central
18.9848,79.2986,34.18,central
22.1773,82.3413,43.12,central
19.4022,78.9411,13.54,central
21.8275,79.0651,16.47,central
19.7464,79.2092,17.31,central
20.5945,79.4186,12.09,central
23.7189,80.7574,60.0,central
21.0523,83.5227,24.74,central
23.4976,83.7902,14.17,central
23.9859,79.8251,36.43,central
22.9703,81.3207,29.42,central
21.9626,82.8776,5.25,central
21.6515,81.7248,57.5,central
22.3564,79.6313,33.09,central
18.1745,80.4543,10.87,central
21.8588,80.2017,19.44,central
20.417,79.2321,7.94,central
22.9202,82.8523,43.3,central
21.8318,83.0305,25.98,central
23.3882,79.7298,60.0,central
23.8376,78.2051,51.85,central
23.0211,80.7121,60.0,central
18.1355,79.7196,60.0,central
20.7117,79.6424,16.53,central
23.5781,81.7428,11.29,central
22.9189,80.9085,8.38,central
23.3535,79.8584,16.28,central
21.533,78.3146,16.0,central
21.0314,83.2176,48.16,central
19.0874,78.3163,17.86,central
23.3673,79.3723,12.65,central
22.6924,83.0181,27.49,central
22.6561,82.0649,33.13,central
22.098,80.2507,20.12,central
21.9622,78.051,24.11,central
20.1129,80.0042,38.94,central
20.3317,79.6124,31.26,central
20.0083,80.1006,31.68,central
23.0001,79.3829,16.75,central
22.8433,81.5617,34.59,central
19.6081,79.0534,45.94,central
22.1638,81.2604,25.76,central
19.473,80.9978,35.42,central
22.0767,79.8023,35.5,central
22.964,79.6049,10.34,central
22.8935,80.2065,25.56,central
19.4048,79.9987,15.43,central
18.633,83.3101,39.91,central
19.7164,79.0439,60.0,central
21.0641,80.4723,23.7,central
23.4831,78.166,26.3,central
23.2094,83.21,41.26,central
19.5364,81.7462,37.47,central
22.2306,80.6464,15.81,central
19.3659,83.6912,60.0,central
21.4052,83.8582,60.0,central
18.561,79.4873,32.7,central
20.2277,81.8349,17.02,central
20.7131,80.404,8.23,central
21.0902,82.3236,14.99,central
21.4539,82.3769,19.77,central
21.0667,78.2288,41.79,central
19.2961,78.5303,56.31,central
23.4623,81.3422,17.58,central
19.1391,79.6628,60.0,central
22.0477,83.2284,5.0,central
18.3023,80.897,19.12,central
20.0353,82.3459,21.53,central
20.9367,80.1169,34.64,central
23.6819,79.5389,31.23,central
18.9276,80.4224,50.84,central
19.1347,79.1939,20.07,central
21.0698,82.6397,15.37,central
20.9208,81.5109,24.99,central
23.2058,82.6511,47.82,central
23.9714,81.557,53.84,central
22.8843,83.2359,60.0,central
23.9922,83.2415,8.04,central
22.48,78.9638,50.4,central
21.6998,78.7004,8.21,central
18.3636,81.6288,52.16,central
19.2497,78.4264,16.08,central
22.1317,78.8232,18.46,central
23.4553,79.745,60.0,central
20.5239,78.5693,5.83,central
23.7036,78.6613,12.27,central
19.6048,79.9566,18.86,central
20.7954,80.7942,42.49,central
22.2585,82.9804,17.97,central
18.5664,79.7596,9.11,central
21.9021,83.1797,14.89,central
20.5634,79.7028,22.63,central
21.4397,82.5762,22.67,central
23.31,81.8041,39.28,central
21.2902,80.7714,24.02,central
22.577,80.3972,60.0,central
23.8662,78.7015,60.0,central
21.0861,79.0353,18.31,central
21.8518,81.5329,47.85,central
19.6261,78.5213,15.73,central
20.8903,82.7446,60.0,central
21.8039,81.8548,8.1,central
22.2986,80.3951,41.06,central
22.0489,78.2636,18.38,central
21.8013,80.9333,13.02,central
19.3311,79.0404,8.33,central
21.8567,79.8514,29.77,central
18.8788,81.7401,16.8,central
22.4006,82.478,27.62,central
23.9687,83.4388,13.13,central
18.753,81.168,45.45,central
20.3508,80.8883,6.46,central
20.9502,78.1422,60.0,central
19.0064,78.6058,39.58,central
20.6413,78.2733,42.3,central
21.9512,78.1149,56.93,central
20.9856,78.8109,14.86,central
19.2263,83.8543,5.06,central
23.1689,78.8449,40.56,central
19.7274,83.9434,14.17,central
18.23,80.5131,17.42,central
21.1768,82.0309,33.23,central
18.4055,78.8119,26.16,central
19.1317,81.948,7.13,central
23.754,83.5384,33.19,central
21.9948,79.7607,5.0,central
23.542,79.9444,26.71,central
21.8032,80.3617,26.05,central
18.8411,83.6655,33.79,central
21.3678,78.6999,48.25,central
20.6748,81.9554,37.7,central
22.7909,78.3345,60.0,central
21.6983,82.2375,36.3,central
19.3464,81.3069,14.94,central
18.1484,83.6669,11.8,central
23.4037,82.0931,15.42,central
18.6836,81.6119,41.88,central
22.8095,79.116,13.33,central
23.0267,83.6882,15.51,central
22.5649,80.7169,60.0,central
19.4408,82.0107,30.18,central
18.2483,78.8465,24.37,central
22.4059,82.994,5.0,central
18.0964,82.9706,27.18,central
23.8184,81.2875,55.46,central
20.7932,78.088,34.82,central
20.1482,83.1815,45.57,central
20.5066,79.7226,36.91,central
20.113,78.6101,58.49,central
23.4508,83.5513,21.43,central
18.668,81.6213,30.97,central
19.1768,79.5167,15.35,central
20.9599,78.6098,25.74,central
20.0028,78.8755,20.9,central
21.79,78.9166,20.55,central
23.1731,82.8106,22.24,central
20.0061,82.9628,56.87,central
23.2092,81.3013,10.92,central
21.1798,80.0983,41.28,central
20.1234,83.0295,16.46,central
20.957,81.5438,60.0,central
21.6105,82.4016,18.93,central
22.5357,81.8215,33.34,central
20.0612,81.5347,24.81,central
21.483,81.1228,13.1,central
19.9277,78.1772,23.41,central
23.6073,80.8732,30.47,central
22.0397,81.1685,54.25,central
22.1561,78.6506,10.19,central
23.0284,81.4325,14.68,central
18.2521,81.0405,56.75,central
18.3024,81.1585,60.0,central
18.7819,83.3065,5.0,central
19.0821,80.4669,15.52,central
22.0877,83.2043,27.78,central
23.5589,83.3746,42.54,central
21.5301,81.7626,5.0,central
19.321,82.6224,29.65,central
20.4138,80.8716,37.17,central
18.4896,83.9554,5.66,central
18.5379,83.9939,17.27,central
22.1895,80.2077,29.37,central
18.2857,80.5339,33.45,central
23.2211,79.1886,7.09,central
19.2479,78.8654,15.64,central
23.9647,80.5559,20.39,central
19.3493,78.4366,11.46,central
21.8753,83.9953,26.19,central
22.2251,81.7116,46.97,central
18.9456,83.5064,54.82,central
20.5866,79.3799,35.05,central
21.6282,83.7849,7.85,central
21.0522,83.0082,45.39,central
18.759,83.5331,24.34,central
19.5979,79.6788,36.27,central
21.9941,78.9244,15.54,central
20.5872,81.7363,24.84,central
23.8997,78.0746,44.84,central
21.226,82.3017,49.21,central
23.2162,82.2504,16.75,central
21.7226,83.5436,41.94,central
19.3857,80.5413,60.0,central
22.169,82.7023,51.53,central
23.2941,80.8526,16.99,central
23.2288,79.7342,26.66,central
19.932,78.0149,27.57,central
23.0858,83.1089,19.84,central
19.4738,80.7124,16.39,central
23.1328,82.2251,46.12,central
23.1127,81.0517,44.01,central
18.0118,81.2485,23.39,central
22.412,78.3354,60.0,central
18.6263,79.2114,39.66,central
18.8024,82.0408,25.86,central
22.7936,82.1113,35.05,central
21.8717,83.9595,60.0,central
18.5619,79.2445,31.22,central
19.3049,82.422,38.57,central
18.408,80.7676,30.83,central
21.7846,82.0336,32.57,central
23.2913,81.9191,25.7,central
20.1207,82.6546,60.0,central
19.9385,83.5918,43.99,central
19.7707,78.7895,5.17,central
21.1462,81.2323,7.66,central
19.7839,81.3769,17.12,central
20.2599,78.6846,21.42,central
21.5555,83.1163,17.04,central
21.2019,81.4256,33.97,central
22.0105,81.4599,17.26,central
21.0059,82.2303,24.1,central
22.5209,83.8011,19.55,central
23.9232,81.6189,16.34,central
22.5289,83.5301,53.67,central
20.6471,82.7766,23.09,central
19.8154,81.308,16.7,central
19.2861,83.5038,29.45,central
20.9764,80.0364,16.54,central
22.6503,78.5928,8.56,central
23.2716,83.8417,25.27,central
20.1618,82.6568,46.11,central
20.1688,83.8246,52.9,central
18.8655,78.9558,18.71,central
22.4251,79.9158,41.92,central
21.8298,83.1725,6.74,central
18.3094,80.3901,29.66,central
18.3598,79.0037,44.94,central
18.8674,79.508,44.34,central
20.7109,82.1047,26.04,central
21.7256,79.963,26.3,central
23.3331,82.7217,38.27,central
18.6377,81.2162,60.0,central
21.2536,79.2934,5.0,central
18.6401,78.0168,25.04,central
18.4424,79.6668,20.62,central
20.9626,81.2333,47.64,central
18.4052,81.7567,28.19,central
22.1312,78.0261,27.19,central
22.2664,82.7533,5.0,central
23.6793,82.765,27.88,central
21.484,80.766,60.0,central
20.0962,82.0133,20.25,central
20.8787,79.5544,41.55,central
21.537,82.9394,28.47,central
20.1611,82.1186,54.29,central
22.6145,79.0726,25.35,central
23.4655,82.973,9.57,central
18.4268,83.459,59.49,central
23.6317,83.1475,60.0,central
21.2542,78.9408,27.44,central
23.0045,78.3432,22.64,central
22.379,79.863,60.0,central
18.3284,81.2039,30.13,central
23.7166,78.4275,58.59,central
22.7843,78.8037,18.17,central
22.0423,79.6288,14.74,central
21.2456,78.5691,27.76,central
19.9875,82.2576,41.4,central
23.7804,81.0604,14.54,central
23.0207,83.4861,46.52,central
20.3819,78.2993,40.13,central
18.4192,79.694,53.58,central
19.0006,78.9493,60.0,central
18.1614,78.8464,32.1,central
23.7519,78.9998,5.0,central
20.3615,78.2448,28.32,central
20.3344,80.2013,13.97,central
18.443,82.653,24.38,central
20.0334,79.757,33.22,central
18.7561,80.6807,9.38,central
19.3269,78.7508,14.51,central
20.127,80.3674,47.0,central
21.2762,81.8568,7.16,central
22.1088,81.214,31.13,central
23.5172,78.1497,24.48,central
22.6691,81.3666,35.61,central
21.4849,79.4556,29.56,central
19.1848,78.936,5.0,central
22.4483,78.6644,7.93,central
21.191,80.2795,60.0,central
23.5215,82.1356,5.0,central
20.8039,83.1807,5.0,central
22.222,79.7958,54.21,central
20.253,78.1178,5.0,central
23.1469,79.5248,19.21,central
18.4745,82.6745,48.35,central
19.0913,78.0001,40.04,central
21.2689,79.6208,9.23,central
21.3607,81.8706,33.92,central
18.2844,80.3539,22.06,central
19.4403,80.8175,5.0,central
22.5232,83.8488,59.32,central
23.8364,79.4668,10.94,central
23.0882,78.2946,38.37,central
18.5019,81.3231,14.14,central
19.1847,81.9783,28.24,central
18.331,81.4127,25.54,central
19.7831,83.1452,26.45,central
21.2521,79.3732,42.0,central
22.2157,83.3487,5.42,central
18.8468,83.6466,60.0,central
20.7429,80.3264,6.18,central
21.3254,78.2941,13.46,central
20.5951,81.5213,13.21,central
19.1238,79.0724,60.0,central
20.6591,81.1324,33.41,central
22.2641,78.7273,60.0,central
20.9957,82.1316,37.48,central
19.7009,80.823,22.59,central
20.2257,80.3447,30.34,central
22.9876,79.9705,11.39,central
20.3062,79.8069,35.85,central
20.3993,82.2852,5.0,central
18.7842,79.2135,14.39,central
22.2007,81.0477,44.01,central
22.9621,78.0753,46.16,central
20.3002,82.1534,60.0,central
20.4528,78.1781,33.38,central
18.8612,83.5263,18.89,central
20.5179,78.0286,51.68,central
22.2656,78.055,27.67,central
23.8474,82.8951,50.15,central
21.2674,79.2695,60.0,central
20.5666,78.2816,56.49,central
23.9929,82.7229,41.35,central
23.1139,79.6604,46.83,central
23.728,80.7382,15.71,central
18.7144,83.3148,60.0,central
23.0409,78.2536,26.33,central
20.8459,78.8416,49.23,central
19.3446,83.1402,33.51,central
21.8891,83.2896,25.3,central
22.973,78.283,35.95,central
19.2671,80.7127,23.01,central
20.6867,81.8288,29.38,central
18.4011,83.7782,22.63,central
22.6772,78.9753,24.46,central
22.3259,79.7277,25.9,central
19.2895,83.1097,60.0,central
18.6134,79.7085,26.25,central
18.9124,81.097,51.55,central
20.1688,81.1036,5.0,central
22.6605,81.8425,20.85,central
23.5769,78.7389,39.22,central
21.609,80.7072,40.06,central
23.5706,81.6052,19.07,central
18.2393,81.791,29.23,central
19.8202,83.445,60.0,central
18.2243,83.5564,19.61,central
21.7531,80.3665,36.46,central
22.7117,80.6295,27.65,central
20.3808,83.2313,38.92,central
20.8091,83.643,5.0,central
21.5539,79.0811,5.0,central
18.9219,80.4354,50.96,central
19.7293,81.2464,37.23,central
20.8715,82.2092,60.0,central
21.5969,83.3644,10.85,central
18.3572,80.5598,12.76,central
18.4845,82.6623,37.62,central
23.4603,81.9388,7.7,central
18.7645,78.6906,12.22,central
22.4556,79.7096,21.17,central
22.5563,78.5242,23.98,central
23.164,81.9658,30.43,central
23.0446,78.0133,10.36,central
18.5416,82.938,20.39,central
23.0478,83.1985,37.08,central
22.3994,82.5987,24.22,central
20.9789,78.1828,18.6,central
20.0885,82.3452,20.49,central
21.0892,82.7516,10.87,central
22.2262,81.1691,47.37,central
22.9718,79.1436,19.18,central
22.1066,81.2781,15.9,central
23.558,82.8326,12.92,central
19.2176,81.9895,12.58,central
23.8819,79.0759,10.84,central
20.4351,80.0908,21.57,central
23.6582,78.3813,17.84,central
23.2405,81.2594,60.0,central
20.2216,80.0937,24.06,central
20.5367,82.2985,40.96,central
23.0352,83.8293,60.0,central
19.3961,83.0207,38.63,central
19.6918,80.3682,26.48,central
22.1631,83.979,22.36,central
19.9342,82.5049,57.8,central
20.1474,83.496,21.71,central
18.976,78.76,15.52,central
22.9698,78.3785,16.43,central
23.134,83.8721,17.89,central
18.8442,81.8252,14.39,central
21.6465,83.9023,23.88,central
21.6245,78.2917,11.1,central
